DEPT .m 	Cali in	DT us/ft	GR  gAPI	LLD ohmm	LLS ohmm	MSFL ohmm	NPHI m3/m3	RHOB g/cm3	SP mV	MD M	TVDSS	UTME	UTMN
1701.26952	8.731481552	77.78701019	151.5878601	0.908833087	1.003951192	1.009769321	0.219656691	2.314181805	-44.87686539	1701.310791	1651.299194	399602.9063	85511.26563
1701.36952	8.737592697	76.39461517	157.4375763	1.014652968	1.121716619	1.2438097	0.208480313	2.342233419	-45.37850189	1701.410767	1651.387085	399602.9375	85511.23438
1701.46952	8.73903656	75.61042023	159.110672	1.187356472	1.154787421	1.304898858	0.19411023	2.375566721	-45.88007736	1701.510864	1651.475098	399602.9688	85511.19531
1701.56952	8.738884926	75.18801117	159.243988	1.294862986	1.226196885	1.326728344	0.18137008	2.399474859	-46.30157471	1701.610962	1651.562988	399602.9688	85511.16406
1701.66952	8.737314224	75.08206177	158.0519409	1.345116973	1.328425765	1.314738274	0.170113921	2.415141106	-46.65502548	1701.710938	1651.651001	399603	85511.125
1701.76952	8.731933594	75.48600006	156.0163727	1.289933324	1.317533374	1.279633403	0.164733335	2.417700052	-47.01919937	1701.811035	1651.738892	399603.0313	85511.08594
1701.86952	8.727876663	75.91111755	154.1313019	1.225096822	1.273840904	1.205400825	0.161451176	2.415900707	-47.27622604	1701.911011	1651.826782	399603.0313	85511.05469
1701.96952	8.725185394	76.35809326	152.4016419	1.150293708	1.19628191	1.090768218	0.16033569	2.40960145	-47.42261505	1702.011108	1651.914795	399603.0625	85511.01563
1702.06952	8.723003388	76.47885132	152.0003204	1.128908396	1.140191555	0.98445642	0.160045922	2.406795979	-47.39033127	1702.111084	1652.002686	399603.0938	85510.98438
1702.16952	8.720838547	76.52580261	152.4072418	1.130673289	1.116304755	1.041161418	0.160628349	2.402619839	-47.33245087	1702.211182	1652.090698	399603.0938	85510.94531
1702.26952	8.718673706	76.49385071	153.771286	1.159216523	1.131855965	1.301660061	0.162268773	2.39658308	-47.24990463	1702.311157	1652.178589	399603.125	85510.90625
1702.36952	8.716507912	76.21366882	154.2814789	1.197116733	1.167509437	1.579182386	0.164875075	2.398695707	-47.15540695	1702.411255	1652.266602	399603.1563	85510.875
1702.46952	8.713796616	75.92972565	154.346405	1.235830665	1.204703093	1.768513322	0.165928349	2.400893688	-47.04926682	1702.511353	1652.354492	399603.1563	85510.83594
1702.56952	8.710253716	75.672966	153.8454285	1.274544597	1.241579771	1.821072459	0.164484769	2.402140617	-46.92695618	1702.611328	1652.442505	399603.1875	85510.80469
1702.66952	8.708370209	75.56091309	152.5293732	1.270230651	1.271990776	1.675028324	0.160866931	2.408879995	-46.97750092	1702.711426	1652.530396	399603.2188	85510.76563
1702.76952	8.706729889	75.54134369	151.0049439	1.239825964	1.277499199	1.50323379	0.158117324	2.413754463	-47.04994965	1702.811401	1652.618408	399603.2188	85510.72656
1702.86952	8.705089569	75.65525055	149.3142548	1.172371984	1.238129139	1.337813854	0.157592386	2.413623333	-47.11589432	1702.911499	1652.706299	399603.25	85510.69531
1702.96952	8.703772545	76.00165558	148.646225	1.099024415	1.179672957	1.170771837	0.159013912	2.408734083	-46.95118332	1703.011475	1652.794312	399603.2813	85510.65625
1703.06952	8.702033997	76.43250275	148.1829224	1.034890533	1.117061377	1.00745821	0.160969287	2.403655291	-46.6108284	1703.111572	1652.882202	399603.2813	85510.625
1703.16952	8.699146271	76.94450378	147.6876526	0.995192409	1.054266095	0.853652477	0.163200259	2.400505543	-45.97559357	1703.211548	1652.970215	399603.3125	85510.58594
1703.26952	8.697226524	76.93648529	146.9882355	0.98355037	0.991318107	0.760999978	0.166398689	2.400512934	-45.84104156	1703.311646	1653.058106	399603.3438	85510.54688
1703.36952	8.69641304	76.49871063	146.1572266	1.008448005	0.96893698	0.770529151	0.169429928	2.403779507	-45.89623642	1703.411743	1653.146118	399603.3438	85510.51563
1703.46952	8.69805336	75.23085785	145.1105194	1.117765665	1.06709969	1.030962229	0.171135962	2.41401577	-46.08567429	1703.511719	1653.234009	399603.375	85510.47656
1703.56952	8.699980736	73.50562286	144.1979828	1.254024983	1.217951655	1.286045075	0.169928089	2.427404642	-46.21596909	1703.611816	1653.322022	399603.375	85510.44531
1703.66952	8.701974869	71.48260498	143.5560303	1.411112547	1.389373303	1.498811007	0.167390555	2.445532322	-46.30475998	1703.711792	1653.409912	399603.4063	85510.40625
1703.76952	8.703812599	68.9644928	143.7742615	1.610193968	1.564242005	1.554257274	0.163912863	2.477553368	-46.3178215	1703.81189	1653.497803	399603.4375	85510.36719
1703.86952	8.706853867	67.22182465	144.230423	1.900075793	1.737905979	1.580209971	0.160524413	2.510377407	-46.49374008	1703.911865	1653.585815	399603.4375	85510.33594
1703.96952	8.709817886	66.02546692	144.996994	2.208611727	1.88661015	1.604444027	0.157249615	2.539914846	-46.77397919	1704.011963	1653.673706	399603.4688	85510.29688
1704.06952	8.709293366	65.8105011	146.8373566	2.386892796	1.903342485	1.694470286	0.15436247	2.54962635	-47.20396805	1704.111939	1653.761719	399603.5	85510.26563
1704.16952	8.707192421	65.95475769	148.1051331	2.397096396	1.882876396	1.848111272	0.151599735	2.549840927	-47.63399124	1704.212036	1653.849609	399603.5	85510.22656
1704.26952	8.704153061	66.41055298	148.9873047	2.289767027	1.838220477	2.008930683	0.149192914	2.544774294	-48.05110931	1704.312134	1653.937622	399603.5313	85510.19531
1704.36952	8.700937271	67.71199799	149.4382172	2.020016193	1.772669196	1.923103929	0.149127305	2.541755676	-48.36141205	1704.412109	1654.025513	399603.5625	85510.15625
1704.46952	8.69584465	68.49811554	148.7984314	1.860091329	1.678722858	1.731360197	0.150594488	2.531839609	-48.50413895	1704.512207	1654.113525	399603.5625	85510.11719
1704.56952	8.68960762	68.99298859	147.2961426	1.773528338	1.563711047	1.469223619	0.153192908	2.516573191	-48.52111816	1704.612183	1654.201416	399603.5938	85510.08594
1704.66952	8.68639183	70.67612457	144.4534912	1.610667467	1.435561419	1.286284089	0.156408146	2.494460344	-48.43811417	1704.71228	1654.289429	399603.625	85510.04688
1704.76952	8.683458328	72.06530762	141.960434	1.473762512	1.325172901	1.206886649	0.159588188	2.472663879	-48.33383179	1704.812256	1654.377319	399603.625	85510.01563
1704.86952	8.68077755	73.19750977	139.7692719	1.359818935	1.230759025	1.218785048	0.162725195	2.45128727	-48.21112823	1704.912354	1654.465332	399603.6563	85509.97656
1704.96952	8.678939819	74.12303162	137.5179138	1.286393762	1.185680389	1.367538333	0.164824933	2.441904306	-48.08842468	1705.012329	1654.553223	399603.6875	85509.9375
1705.06952	8.677199364	75.09290314	135.3246765	1.224944353	1.14722991	1.472198606	0.166412339	2.43620348	-48.00200272	1705.112427	1654.641235	399603.6875	85509.90625
1705.16952	8.675559044	76.10930634	133.1924744	1.176059842	1.115733862	1.530597568	0.167462215	2.434365988	-47.95363998	1705.212402	1654.729126	399603.7188	85509.86719
1705.26952	8.672463417	76.52365875	132.1396179	1.135524988	1.106629849	1.53529346	0.1676265	2.431327105	-48.21585846	1705.3125	1654.817139	399603.75	85509.83594
1705.36952	8.670238495	76.7615509	131.1501312	1.095186353	1.088574767	1.516965389	0.167642251	2.428704977	-48.39809799	1705.412598	1654.905029	399603.75	85509.79688
1705.46952	8.669187546	76.80347443	130.1899567	1.054700851	1.05806303	1.471886516	0.167511031	2.426671028	-48.46378708	1705.512573	1654.99292	399603.7813	85509.75781
1705.56952	8.667657852	76.44991303	129.0705719	1.009587169	1.015409946	1.282916546	0.168882415	2.427101135	-48.3459053	1705.612671	1655.080933	399603.8125	85509.72656
1705.66952	8.666365624	76.32944489	127.7049255	0.96242857	0.970563233	1.030413628	0.171523362	2.426110983	-48.28658295	1705.712647	1655.168823	399603.8125	85509.6875
1705.76952	8.665513039	76.62675476	125.9799881	0.912756681	0.924040973	0.699836195	0.175919682	2.422567844	-48.3441925	1705.812744	1655.256836	399603.8438	85509.65625
1705.86952	8.665172577	77.01638794	122.3030243	0.86866641	0.874386072	0.522525728	0.181113377	2.41418314	-48.73846817	1705.91272	1655.344727	399603.875	85509.61719
1705.96952	8.664999962	77.31162262	119.2720184	0.836620748	0.824051678	0.414164037	0.187195793	2.40208292	-49.09852982	1706.012817	1655.432739	399603.875	85509.57813
1706.06952	8.664999962	77.40007782	118.0389557	0.825925171	0.773329914	0.392838568	0.194741726	2.384300947	-49.2957077	1706.112793	1655.52063	399603.9063	85509.54688
1706.16952	8.664999962	77.74308777	115.6111755	0.804145694	0.725567401	0.40132153	0.19970499	2.367218256	-49.19878387	1706.212891	1655.608643	399603.9375	85509.50781
1706.26952	8.664999962	78.41763306	112.8746567	0.777252793	0.679503381	0.415901065	0.203518644	2.351920366	-49.03743362	1706.312988	1655.696533	399603.9375	85509.47656
1706.36952	8.664999962	79.74781036	110.0275421	0.743985057	0.635933816	0.429418117	0.205946446	2.340502977	-48.87641144	1706.412964	1655.784546	399603.9688	85509.4375
1706.46952	8.664493561	80.77973938	108.0597687	0.704182684	0.590844572	0.416847259	0.210045919	2.329187155	-48.8499794	1706.513062	1655.872437	399604	85509.39844
1706.56952	8.663462639	81.7567215	106.7347488	0.660774291	0.548658788	0.393902898	0.214866921	2.316940785	-48.91106033	1706.613037	1655.960449	399604	85509.36719
1706.66952	8.661297798	82.83422089	106.571228	0.612283468	0.516637802	0.362866134	0.220378742	2.301783562	-49.11696625	1706.713135	1656.04834	399604.0313	85509.32813
1706.76952	8.659939766	83.67983246	107.6922455	0.571583748	0.521244347	0.333729655	0.219429657	2.289571285	-49.11493683	1706.816406	1656.133057	399605.2813	85509.07031
1706.86952	8.658876419	84.23547363	109.2198792	0.540809453	0.542963505	0.316629916	0.215059578	2.282930851	-49.02962494	1706.919922	1656.217529	399606.6875	85508.78906
1706.96952	8.657761574	83.98480988	110.4152832	0.537856698	0.577281117	0.344779521	0.206857488	2.294085741	-48.92824554	1707.019531	1656.305298	399606.7188	85508.75
1707.06952	8.656424522	83.04098511	109.8213348	0.588354051	0.6101349	0.386901557	0.201139376	2.306837559	-48.89823914	1707.119019	1656.393066	399606.7188	85508.70313
1707.16952	8.654990196	81.79615021	108.2711105	0.65653044	0.637998402	0.43571049	0.197928354	2.31833005	-48.92367172	1707.218628	1656.480835	399606.75	85508.66406
1707.26952	8.653612137	80.72548676	106.170517	0.680414975	0.641935408	0.484463781	0.202062205	2.318526983	-49.06756973	1707.318237	1656.568604	399606.7813	85508.625
1707.36952	8.651864052	80.40809631	104.4018555	0.68299526	0.637836993	0.532805026	0.207720742	2.313984871	-49.40530777	1707.417725	1656.656494	399606.7813	85508.58594
1707.46952	8.650154114	80.55884552	103.0403137	0.672648847	0.628930926	0.57493782	0.213572696	2.307823181	-49.80738831	1707.517334	1656.744263	399606.8125	85508.53906
1707.56952	8.650679588	80.89867401	103.4923477	0.659656704	0.619613409	0.565685809	0.213310242	2.311891317	-49.77457809	1707.616821	1656.832031	399606.8438	85508.5
1707.66952	8.651471138	80.27575684	104.3742447	0.667938829	0.619924426	0.543836713	0.209432289	2.326691866	-49.73233414	1707.716431	1656.9198	399606.8438	85508.46094
1707.76952	8.652481079	78.92428589	105.6928558	0.692655385	0.628453553	0.51413697	0.202866405	2.349135399	-49.68310547	1707.81604	1657.007568	399606.875	85508.42188
1707.86952	8.653924942	77.04357147	109.1259232	0.73471576	0.657981098	0.505869269	0.195123613	2.369410992	-49.63139725	1707.915527	1657.095337	399606.9063	85508.375
1707.96952	8.655961037	75.25687408	112.8146896	0.787318349	0.690929651	0.550417543	0.187729925	2.389372349	-49.78990555	1708.015137	1657.183228	399606.9063	85508.33594
1708.06952	8.658513069	73.55730438	116.7220459	0.848994494	0.726772189	0.641543567	0.180654854	2.4090662	-50.13368988	1708.114746	1657.270996	399606.9375	85508.29688
1708.16952	8.660153389	72.40670776	119.8402863	0.885805488	0.748294473	0.746989787	0.175011814	2.429867029	-50.52010727	1708.214233	1657.358765	399606.9688	85508.25781
1708.26952	8.661762238	71.71070862	123.1160889	0.909214437	0.761496067	0.829442799	0.171464831	2.446538925	-50.70720673	1708.313843	1657.446533	399606.9688	85508.21094
1708.36952	8.663337708	71.4993515	126.5598526	0.91833514	0.765826762	0.887382388	0.1701525	2.458809137	-50.6818161	1708.41333	1657.534302	399607	85508.17188
1708.46952	8.66415596	72.58280182	132.1800537	0.921849608	0.779039383	0.84062916	0.170162991	2.455142498	-50.52080154	1708.51294	1657.62207	399607.0313	85508.13281
1708.56952	8.664714813	73.56700134	137.4245606	0.940951169	0.797228098	0.786938846	0.170228615	2.450582981	-50.33636856	1708.612549	1657.709961	399607.0313	85508.09375
1708.66952	8.664977074	74.35302734	142.0657654	0.980518162	0.821375072	0.729917884	0.170294225	2.445727348	-50.12895584	1708.712036	1657.79773	399607.0625	85508.04688
1708.76952	8.664999962	74.90093994	143.1492767	1.034507155	0.854977131	0.76786691	0.171377167	2.443205595	-49.73004532	1708.811646	1657.885498	399607.0938	85508.00781
1708.86952	8.664999962	75.53687286	143.3380737	1.08316648	0.890611827	0.823330462	0.173602089	2.439712524	-49.38628387	1708.911133	1657.973267	399607.0938	85507.96875
1708.96952	8.664999962	76.34790039	142.6571045	1.121224165	0.928013384	0.891965628	0.1774735	2.434331894	-49.15865707	1709.010742	1658.061035	399607.125	85507.92969
1709.06952	8.664999962	77.80471039	141.6023102	1.130198479	0.921081066	0.875277996	0.181911811	2.421241045	-48.93103409	1709.110352	1658.148804	399607.1563	85507.88281
1709.16952	8.664999962	79.17378998	139.5651398	1.126875639	0.900633574	0.836905241	0.18599318	2.408632278	-48.81937408	1709.209839	1658.236694	399607.1563	85507.84375
1709.26952	8.664999962	80.17523193	135.7352905	1.108568549	0.867497146	0.78250891	0.189208388	2.399314642	-48.932827	1709.309448	1658.324463	399607.1875	85507.80469
1709.36952	8.669390678	80.53410339	131.1655121	1.059206367	0.833664596	0.749262214	0.192102358	2.393049002	-49.51467514	1709.409058	1658.412231	399607.2188	85507.76563
1709.46952	8.674139023	80.69876099	126.6910553	0.99992913	0.809676647	0.717795551	0.194080845	2.386570931	-50.06817245	1709.508545	1658.5	399607.2188	85507.71875
1709.56952	8.677354813	80.74383545	122.852211	0.933590591	0.809939086	0.679081619	0.194015235	2.377909184	-50.2968483	1709.608154	1658.587769	399607.25	85507.67969
1709.66952	8.680973053	80.12477875	120.1220779	0.897538602	0.818113387	0.659466922	0.189313382	2.371717215	-50.38215256	1709.707642	1658.675537	399607.2813	85507.64063
1709.76952	8.684728622	79.32894135	117.6927643	0.873997927	0.827909172	0.661360085	0.184011549	2.36876893	-50.42403412	1709.807251	1658.763306	399607.2813	85507.60156
1709.86952	8.688534737	78.60695648	115.1577911	0.860874593	0.83532387	0.712016285	0.181190029	2.37355876	-50.46556854	1709.90686	1658.851196	399607.3125	85507.55469
1709.96952	8.708592415	78.05665588	113.1300278	0.887152791	0.862675607	0.727475584	0.180636212	2.380191326	-50.50705719	1710.006348	1658.938965	399607.3125	85507.51563
1710.06952	8.735034943	77.21041107	111.2246933	0.94194907	0.91258347	0.724527299	0.177749068	2.38770771	-50.4928627	1710.105957	1659.026733	399607.3438	85507.47656
1710.16952	8.761740685	74.876297	109.0124207	1.050872922	1.023213387	0.702217579	0.161672965	2.395909786	-50.25034714	1710.205444	1659.114502	399607.375	85507.4375
1710.26952	8.769088745	72.54746246	107.194931	1.162486553	1.140677929	0.756367683	0.14564094	2.408565521	-49.8532753	1710.305054	1659.202271	399607.375	85507.39063
1710.36952	8.766979218	70.347435	105.7662354	1.272150159	1.25684619	0.851090789	0.130426765	2.42515254	-49.40146255	1710.404663	1659.290039	399607.4063	85507.35156
1710.46952	8.764814377	68.87400818	105.4664993	1.363029361	1.346347451	0.96454227	0.11979685	2.451858521	-49.06878662	1710.50415	1659.37793	399607.4375	85507.3125
1710.56952	8.762648583	67.99002838	105.884079	1.441256642	1.419675589	1.06096065	0.114244096	2.477131605	-48.82725143	1710.60376	1659.465698	399607.4375	85507.27344
1710.66952	8.760352135	67.55391693	106.7767258	1.504097819	1.477011561	1.141439557	0.111757219	2.500025511	-48.62618256	1710.703369	1659.553467	399607.4688	85507.22656
1710.76952	8.756875038	67.95207977	108.0549393	1.497076869	1.478127003	1.170835972	0.109329395	2.509277344	-48.29501343	1710.802856	1659.641235	399607.5	85507.1875
1710.86952	8.754455566	68.3585968	109.4457398	1.48831737	1.494398475	1.152459025	0.1083	2.516677141	-48.03221893	1710.902466	1659.729004	399607.5	85507.14844
1710.96952	8.752815247	68.81284332	110.9068756	1.480209231	1.522686124	1.100853801	0.108337537	2.522741079	-47.82246399	1711.001953	1659.816773	399607.5313	85507.10938
1711.06952	8.751174927	70.0252533	112.1392288	1.50730896	1.566649318	1.084580779	0.109059319	2.529302836	-47.66209412	1711.101563	1659.904663	399607.5625	85507.0625
1711.16952	8.749568939	71.07038117	113.709137	1.539848089	1.604237795	1.195457459	0.109538585	2.524604559	-47.66463089	1711.201172	1659.992432	399607.5625	85507.02344
1711.26952	8.747992516	71.96508789	115.577858	1.577044368	1.635721088	1.419876218	0.109800793	2.509812832	-47.81306076	1711.300659	1660.0802	399607.5938	85506.98438
1711.36952	8.746023178	72.63700867	116.7160416	1.563133597	1.565970421	1.613904953	0.109997638	2.48802805	-48.02808762	1711.400269	1660.167969	399607.625	85506.94531
1711.46952	8.742574692	72.94949341	117.681633	1.531868458	1.479621291	1.607744932	0.112399213	2.468164682	-48.21303558	1711.499756	1660.255737	399607.625	85506.89844
1711.56952	8.737522125	72.87258911	118.4602432	1.481802821	1.375290513	1.384713411	0.117189236	2.450382471	-48.36539841	1711.599365	1660.343506	399607.6563	85506.85938
1711.66952	8.73472786	72.34672546	118.4250565	1.46034193	1.358404994	1.155659914	0.119470082	2.436175823	-48.33810043	1711.698975	1660.431397	399607.6875	85506.82031
1711.76952	8.732037544	71.90094757	118.4722366	1.474638581	1.38449204	1.008987427	0.120359846	2.429645777	-48.33246994	1711.798462	1660.519165	399607.6875	85506.78125
1711.86952	8.729348183	71.5876236	118.6769638	1.534218669	1.461788654	0.970995247	0.119572438	2.43299222	-48.36619949	1711.898071	1660.606934	399607.7188	85506.73438
1711.96952	8.728445053	71.38565826	120.906517	1.603927374	1.547605157	1.042451739	0.119619161	2.441641092	-48.47094345	1711.997681	1660.694702	399607.75	85506.69531
1712.06952	8.728051186	71.1268158	123.7078476	1.675544143	1.630505443	1.131196022	0.119498424	2.451381922	-48.64398575	1712.097168	1660.782471	399607.75	85506.65625
1712.16952	8.728181839	70.7586441	127.0972824	1.748575568	1.707342744	1.22988379	0.118973494	2.462011814	-48.91505051	1712.196777	1660.870239	399607.7813	85506.61719
1712.26952	8.729215622	70.71889496	129.6860809	1.810377479	1.782825708	1.308200002	0.120141469	2.464346409	-49.0452652	1712.296265	1660.958008	399607.8125	85506.57031
1712.36952	8.733263016	70.8318634	131.5819244	1.876634717	1.862718105	1.380708695	0.121386617	2.464294434	-49.1438179	1712.395874	1661.045898	399607.8125	85506.53125
1712.46952	8.742974281	71.14098358	132.365921	1.955309272	1.951760173	1.448293924	0.122239634	2.46219492	-49.22511292	1712.495483	1661.133667	399607.8438	85506.49219
1712.56952	8.752632141	71.2123642	132.8170624	2.031159878	2.055720806	1.548114181	0.121813908	2.46414423	-49.40924454	1712.594971	1661.221436	399607.875	85506.45313
1712.66952	8.761313438	71.1771698	133.1728516	2.092145681	2.151267767	1.664619684	0.120770864	2.466256619	-49.5959816	1712.69458	1661.309204	399607.875	85506.40625
1712.76952	8.767613411	71.01457977	133.4834137	2.1179986	2.217474937	1.803924084	0.118933596	2.466453552	-49.7303009	1712.79419	1661.396973	399607.9063	85506.36719
1712.86952	8.768147469	70.93950653	131.7338715	2.13086772	2.253052235	1.948442221	0.117697902	2.469959021	-49.43439484	1712.893677	1661.484741	399607.9375	85506.32813
1712.96952	8.766554833	70.75882721	129.2783203	2.139757395	2.277152062	2.086145639	0.116805509	2.473809242	-49.02777863	1712.993286	1661.572632	399607.9375	85506.28906
1713.06952	8.763863564	70.15810394	126.6022186	2.148746967	2.294868469	2.197169304	0.116411813	2.475515604	-48.69142532	1713.092773	1661.6604	399607.9688	85506.24219
1713.16952	8.762301445	69.46092987	123.9576721	2.173475266	2.315028191	2.28737998	0.114467718	2.483611107	-48.49037933	1713.192383	1661.748169	399607.9688	85506.20313
1713.26952	8.761891365	68.81713867	121.3648377	2.206399202	2.340843201	2.368113518	0.1116063	2.493762016	-48.42432785	1713.291992	1661.835938	399608	85506.16406
1713.36952	8.764450073	68.55899811	118.936882	2.247540951	2.386381388	2.44370389	0.107472442	2.501898766	-48.70050812	1713.39148	1661.923706	399608.0313	85506.125
1713.46952	8.767842293	68.41145325	117.2088776	2.25532651	2.40250802	2.421242237	0.104478218	2.505958796	-49.06794739	1713.491089	1662.011475	399608.0313	85506.07813
1713.56952	8.770514488	68.33296204	115.8685989	2.240155935	2.390959024	2.325670242	0.102447242	2.507586479	-49.53505325	1713.590576	1662.099365	399608.0625	85506.03906
1713.66952	8.766446114	68.33827972	114.7651215	2.1870718	2.301785708	2.085184574	0.102775328	2.506799221	-50.32501602	1713.690186	1662.187134	399608.0938	85506
1713.76952	8.764575005	68.27223969	113.7051392	2.128251553	2.19699049	1.960196376	0.103917062	2.501496077	-50.6555481	1713.789795	1662.274902	399608.0938	85505.96094
1713.86952	8.764635086	68.1652832	112.7831268	2.069632292	2.084963799	1.951521277	0.105400004	2.493746519	-50.70409393	1713.889282	1662.362671	399608.125	85505.91406
1713.96952	8.770213127	68.0848999	112.9093704	2.046010256	1.995003223	2.371534348	0.105400004	2.489022017	-50.74884415	1713.988892	1662.45044	399608.1563	85505.875
1714.06952	8.776090622	68.36427307	113.2623138	2.033310413	1.945690632	2.861471176	0.104574278	2.484973192	-50.79344559	1714.088501	1662.538208	399608.1563	85505.83594
1714.16952	8.781188965	68.92880249	113.7733536	2.028830051	1.927835465	3.356289148	0.103332289	2.481294632	-50.83908081	1714.187988	1662.626099	399608.1875	85505.79688
1714.26952	8.766358376	69.81016541	114.0557022	2.025286675	1.930657029	2.910226107	0.106088191	2.474929571	-50.90745544	1714.287598	1662.713867	399608.2188	85505.75
1714.36952	8.74888134	70.35667419	114.2634049	1.968758822	1.915599227	2.353208542	0.111250922	2.464817047	-50.93999863	1714.387085	1662.801636	399608.2188	85505.71094
1714.46952	8.729000092	70.59899902	114.4032974	1.864099979	1.884299994	1.6954	0.118600003	2.451300144	-50.93999863	1714.486694	1662.889404	399608.25	85505.67188
1714.56952	8.720403671	71.70851898	114.4433289	1.721252203	1.748079538	1.426764846	0.128376901	2.434567928	-50.93999863	1714.586304	1662.977173	399608.2813	85505.63281
1714.66952	8.714993477	72.80047607	114.4883499	1.575468421	1.596117258	1.216880083	0.138372436	2.422052145	-50.81116104	1714.685791	1663.064941	399608.2813	85505.59375
1714.76952	8.71309185	73.87311554	114.5388718	1.426452756	1.426826	1.071670055	0.14860867	2.414177895	-50.54049301	1714.7854	1663.15271	399608.3125	85505.54688
1714.86952	8.712125778	74.85273743	114.2605743	1.26594305	1.255223274	0.889479518	0.156908393	2.408552647	-50.16244125	1714.884888	1663.240601	399608.3438	85505.50781
1714.96952	8.709073067	75.86620331	113.773262	1.116986036	1.091002584	0.713681102	0.163172692	2.399333715	-49.61319733	1714.984497	1663.328369	399608.3438	85505.46875
1715.06952	8.703166962	76.9311676	113.0287705	0.984243274	0.936803162	0.548917353	0.166847244	2.385160685	-48.8423996	1715.084106	1663.416138	399608.375	85505.42969
1715.16952	8.700642586	77.59501648	112.1891403	0.914733052	0.879587889	0.537133575	0.168920219	2.367072582	-48.79414749	1715.183594	1663.503906	399608.4063	85505.38281
1715.26952	8.701270104	77.68833923	111.7861786	0.906369567	0.85159713	0.564659834	0.168977961	2.355550289	-48.93746948	1715.283203	1663.591675	399608.4063	85505.34375
1715.36952	8.706453323	76.92029572	112.1121597	0.986815751	0.85448426	0.629817307	0.166025192	2.355418682	-49.26817703	1715.382813	1663.679443	399608.4375	85505.30469
1715.46952	8.709727287	75.60652924	113.5043259	1.104164243	0.978862763	0.757040381	0.159140676	2.36388135	-49.6263504	1715.4823	1663.767334	399608.4688	85505.26563
1715.56952	8.711982727	74.21430206	115.0712891	1.227502823	1.13986516	0.945920467	0.149394482	2.382416248	-50.11752319	1715.581909	1663.855103	399608.4688	85505.21875
1715.66952	8.712836266	72.84894562	116.629097	1.35040307	1.333434582	1.237849593	0.135221258	2.418308735	-50.86700058	1715.681397	1663.942871	399608.5	85505.17969
1715.76952	8.713000298	71.95508575	119.0526505	1.475052953	1.486710191	1.435140967	0.126455903	2.447520733	-51.3861618	1715.781006	1664.03064	399608.5313	85505.14063
1715.86952	8.713000298	71.31900787	121.8788528	1.601068974	1.620441198	1.551951408	0.120876379	2.466591835	-51.89387131	1715.880615	1664.118408	399608.5313	85505.10156
1715.96952	8.713000298	71.05037689	125.2015533	1.729481101	1.729037046	1.522555113	0.12008898	2.464098454	-52.51066589	1715.980103	1664.206177	399608.5625	85505.05469
1716.06952	8.713000298	71.24935913	128.0481567	1.756659627	1.751559377	1.454061627	0.124188714	2.452429295	-53.12741852	1716.079712	1664.294067	399608.5625	85505.01563
1716.16952	8.713000298	71.63808441	130.5510559	1.740270853	1.735085011	1.391417384	0.130095005	2.439178705	-53.73219681	1716.179199	1664.381836	399608.5938	85504.97656
1716.26952	8.713000298	72.16301727	132.4280243	1.686333895	1.680360675	1.387677193	0.136853546	2.430189133	-54.29827118	1716.278809	1664.469605	399608.625	85504.9375
1716.36952	8.713000298	72.74411011	133.453125	1.632023096	1.622225761	1.410987377	0.142117053	2.427413225	-55.01987457	1716.378418	1664.557373	399608.625	85504.89063
1716.46952	8.713000298	73.37477112	133.8195648	1.57756114	1.562760592	1.42011106	0.146541461	2.4266572	-55.62978363	1716.477905	1664.645142	399608.6563	85504.85156
1716.56952	8.713000298	74.12142181	132.8294678	1.523099184	1.503508687	1.320701599	0.149953544	2.423770189	-55.48555756	1716.577515	1664.73291	399608.6875	85504.8125
1716.66952	8.713000298	74.85653687	131.900238	1.469247222	1.448570132	1.261463285	0.153409183	2.419750214	-54.8723526	1716.677124	1664.820801	399608.6875	85504.77344
1716.76952	8.712944984	75.57234955	131.3430481	1.415970326	1.396870613	1.212273002	0.157033846	2.41515708	-54.01454926	1716.776611	1664.908569	399608.7188	85504.72656
1716.86952	8.712551117	76.20555115	132.881958	1.364329934	1.351660609	1.099937081	0.161561415	2.410563946	-53.11205673	1716.876221	1664.996338	399608.75	85504.6875
1716.96952	8.707509041	76.6182251	134.3462524	1.316812277	1.30762291	1.0408746	0.164431751	2.405687809	-51.81845856	1716.975708	1665.084106	399608.75	85504.64844
1717.06952	8.70016098	76.88316345	135.6225433	1.273947477	1.264581442	1.019150734	0.16609396	2.401371718	-50.39506531	1717.075317	1665.171875	399608.7813	85504.60938
1717.16952	8.698652268	77.04688263	135.5022583	1.251637816	1.224161387	1.038179517	0.166028336	2.404324532	-50.09683609	1717.174927	1665.259644	399608.8125	85504.5625
1717.26952	8.697999954	77.29385376	134.6161957	1.233166933	1.188213825	1.040697575	0.166447237	2.406494618	-49.82462311	1717.274414	1665.347412	399608.8125	85504.52344
1717.36952	8.697999954	77.59467316	133.1204834	1.21750021	1.15675056	1.028651714	0.167266399	2.407893181	-49.58040619	1717.374023	1665.435303	399608.8438	85504.48438
1717.46952	8.697999954	77.68949127	131.0340118	1.199324489	1.148810983	0.973008692	0.168775588	2.405465365	-49.51459122	1717.473633	1665.523071	399608.875	85504.44531
1717.56952	8.70212841	77.95122528	129.0229034	1.17541635	1.133910775	0.9110533	0.169670597	2.403617621	-49.46771622	1717.57312	1665.61084	399608.875	85504.39844
