DEPTH	CALI	CORE_POR	DT	GR	LLD	LLS	MSFL	NPHI	RHOB	CORE_KH	CORE_KV	MD_m	RFT	TVDSS	UTME	UTMN
1730	8.682816505	-999.25	77.07028961	107.3436203	2.908002853	3.025204182	4.165310383	0.225429133	2.588451862	-999.25	-999.25	1731.349243	-999.25	1720.465088	400945.1875	87035.71875
1730.1	8.69442749	-999.25	77.27904511	105.5973053	2.940709353	3.057620525	4.366726875	0.232107878	2.58642602	-999.25	-999.25	1731.450562	-999.25	1720.566406	400945.1875	87035.71875
1730.2	8.7188797	-999.25	78.19561005	104.5215378	2.967325449	3.079196692	4.508124828	0.245360375	2.587071657	-999.25	-999.25	1731.55188	-999.25	1720.667603	400945.1875	87035.71094
1730.3	8.728853226	-999.25	80.01753235	109.14785	2.911091805	3.018369913	4.487586498	0.265373498	2.589630604	-999.25	-999.25	1731.653198	-999.25	1720.768921	400945.1875	87035.70313
1730.4	8.734031677	-999.25	81.57488251	115.5115051	2.815636158	2.918023586	4.347232819	0.282774001	2.58970952	-999.25	-999.25	1731.754517	-999.25	1720.870117	400945.1875	87035.70313
1730.5	8.734490395	-999.25	82.87186432	123.5849304	2.68158102	2.778784752	4.088965416	0.297603399	2.587347269	-999.25	-999.25	1731.855835	-999.25	1720.971314	400945.1875	87035.69531
1730.6	8.754563332	-999.25	82.63877869	127.375679	2.736002445	2.828022242	3.904776335	0.29397741	2.596688271	-999.25	-999.25	1731.957153	-999.25	1721.072632	400945.1875	87035.6875
1730.7	8.770098686	-999.25	82.25221252	129.1544037	2.830923557	2.920781851	3.550650358	0.285456687	2.60438323	-999.25	-999.25	1732.058594	-999.25	1721.173828	400945.1875	87035.6875
1730.8	8.779744148	-999.25	81.71980286	128.6370697	2.969572067	3.060873747	2.991988897	0.271545917	2.609829664	-999.25	-999.25	1732.159912	-999.25	1721.275147	400945.1875	87035.67969
1730.9	8.766945839	-999.25	80.98001862	127.1711197	3.088222504	3.158768892	2.631346941	0.261549085	2.623225927	-999.25	-999.25	1732.261231	-999.25	1721.376343	400945.1875	87035.67188
1731	8.758293152	-999.25	80.7532959	127.884903	3.201398373	3.254334688	3.303653479	0.258503944	2.629518986	-999.25	-999.25	1732.362549	-999.25	1721.477539	400945.1875	87035.67188
1731.1	8.758030891	-999.25	81.29299164	131.8618622	3.308747292	3.35098815	5.453784466	0.265131235	2.624663353	-999.25	-999.25	1732.463867	-999.25	1721.578857	400945.1875	87035.66406
1731.2	8.757709503	-999.25	81.1778717	134.3540192	3.322476149	3.389578581	5.049886704	0.265667975	2.622766018	-999.25	-999.25	1732.565186	-999.25	1721.680054	400945.1875	87035.65625
1731.3	8.750412941	-999.25	80.76056671	134.1051483	3.284683466	3.368699074	4.338718891	0.263326794	2.618540049	-999.25	-999.25	1732.666504	-999.25	1721.781372	400945.1875	87035.65625
1731.4	8.730728149	-999.25	79.95879364	129.3297577	3.177137375	3.25564146	3.677104712	0.257290036	2.609485149	-999.25	-999.25	1732.767822	-999.25	1721.882568	400945.1875	87035.64844
1731.5	8.727115631	-999.25	79.57956696	125.5586166	3.110733271	3.202431202	3.088942289	0.249333337	2.600320339	-999.25	-999.25	1732.869141	-999.25	1721.983765	400945.1875	87035.64063
1731.6	8.723422051	-999.25	79.28913879	121.5534821	3.098094463	3.197648048	3.014634609	0.246404722	2.59092927	-999.25	-999.25	1732.970459	-999.25	1722.085083	400945.1875	87035.64063
1731.7	8.71259594	-999.25	79.01171875	116.5979691	3.186217785	3.273763657	4.041668892	0.25539422	2.581086636	-999.25	-999.25	1733.071777	-999.25	1722.186279	400945.1875	87035.63281
1731.8	8.678035736	-999.25	79.20476532	116.7900009	3.217567921	3.321802616	4.000197411	0.262574017	2.570933819	-999.25	-999.25	1733.173096	-999.25	1722.287598	400945.1875	87035.625
1731.9	8.635877609	-999.25	79.55699921	117.907341	3.216095924	3.337204695	3.732600689	0.26779449	2.56492424	-999.25	-999.25	1733.274414	-999.25	1722.388794	400945.1875	87035.625
1732	8.590339661	-999.25	80.00017548	117.7434998	3.165702343	3.282677174	3.636012793	0.268909961	2.570698738	-999.25	-999.25	1733.375732	-999.25	1722.48999	400945.1875	87035.61719
1732.1	8.559659958	-999.25	80.18711853	117.9564514	3.155756235	3.267480373	3.502813339	0.260168493	2.581862927	-999.25	-999.25	1733.477051	-999.25	1722.591309	400945.1875	87035.61719
1732.2	8.540705681	-999.25	80.39805603	118.1082764	3.161155224	3.269645691	3.410027504	0.249366939	2.596125364	-999.25	-999.25	1733.578369	-999.25	1722.692505	400945.1875	87035.60938
1732.3	8.54536438	-999.25	81.02285767	117.5576859	3.170669556	3.284672022	3.510617971	0.243658274	2.614760399	-999.25	-999.25	1733.679688	-999.25	1722.793823	400945.1875	87035.60156
1732.4	8.543258667	-999.25	80.71568298	117.3401489	3.195894718	3.307735205	3.665469885	0.243262202	2.618956327	-999.25	-999.25	1733.781006	-999.25	1722.89502	400945.1875	87035.60156
1732.5	8.538173676	-999.25	80.33886719	117.5023117	3.21259141	3.32066226	3.823428392	0.247016534	2.617089033	-999.25	-999.25	1733.882324	-999.25	1722.996216	400945.1875	87035.59375
1732.6	8.533251762	-999.25	81.67140961	118.8107071	3.152420759	3.265675306	3.877168655	0.259614945	2.617023468	-999.25	-999.25	1733.983765	-999.25	1723.097534	400945.1875	87035.58594
1732.7	8.541261673	-999.25	81.98200989	120.9358521	3.089123011	3.208322048	3.988505364	0.271072447	2.617084503	-999.25	-999.25	1734.085083	-999.25	1723.198731	400945.1875	87035.58594
1732.8	8.554655075	-999.25	81.7631073	123.3182526	3.022537708	3.147353411	4.047035694	0.280930728	2.61828661	-999.25	-999.25	1734.186401	-999.25	1723.300049	400945.1875	87035.57813
1732.9	8.555113792	-999.25	81.8039856	124.2761917	2.94451952	3.069466353	3.484830618	0.283686608	2.627341747	-999.25	-999.25	1734.28772	-999.25	1723.401245	400945.1875	87035.57031
1733	8.564021111	-999.25	82.01737213	124.6941376	2.935330391	3.060643435	3.149176359	0.276822031	2.637179136	-999.25	-999.25	1734.389038	-999.25	1723.502441	400945.1875	87035.57031
1733.1	8.577656746	-999.25	82.19946289	124.7203064	2.979477882	3.104654312	2.976207972	0.264229924	2.646800041	-999.25	-999.25	1734.490356	-999.25	1723.60376	400945.1875	87035.5625
1733.2	8.578443527	-999.25	80.47118378	124.4148636	3.109727383	3.226242304	2.920761585	0.261867732	2.646800041	-999.25	-999.25	1734.591675	-999.25	1723.704956	400945.1875	87035.55469
1733.3	8.598361015	-999.25	80.11883545	123.3041382	3.149794102	3.269261837	3.201271057	0.26119554	2.642628908	-999.25	-999.25	1734.692993	-999.25	1723.806274	400945.1875	87035.55469
1733.4	8.634283066	-999.25	80.91131592	121.5933075	3.117582083	3.249242544	3.763714314	0.262055904	2.635226727	-999.25	-999.25	1734.794312	-999.25	1723.907471	400945.1875	87035.54688
1733.5	8.679427147	-999.25	82.10790253	122.4895706	3.170994043	3.301014185	4.522638321	0.268551976	2.636342287	-999.25	-999.25	1734.89563	-999.25	1724.008667	400945.1875	87035.53906
1733.6	8.705149651	-999.25	82.46699524	120.9254303	3.138349533	3.27122426	4.312664509	0.270881385	2.635390759	-999.25	-999.25	1734.996948	-999.25	1724.109985	400945.1875	87035.53906
1733.7	8.711448669	-999.25	81.9885788	116.9008865	3.01964879	3.159872532	3.133792877	0.269044101	2.632372618	-999.25	-999.25	1735.098267	-999.25	1724.211182	400945.1875	87035.53125
1733.8	8.74246788	-999.25	83.02040863	119.5454254	2.916638374	3.044229984	2.971460104	0.267206818	2.642610788	-999.25	-999.25	1735.199585	-999.25	1724.312378	400945.1875	87035.52344
1733.9	8.806393623	-999.25	83.78249359	120.6602936	2.873894692	2.994235277	3.002378464	0.266170353	2.643090963	-999.25	-999.25	1735.300903	-999.25	1724.413696	400945.1875	87035.52344
1734	8.909477234	-999.25	84.17251587	119.7217712	2.90375042	3.023959875	3.237286568	0.266104728	2.631345749	-999.25	-999.25	1735.402222	-999.25	1724.514893	400945.1875	87035.51563
1734.1	8.816853523	-999.25	82.70769501	122.1232605	2.97641325	3.103494167	2.608314514	0.264334112	2.637807131	-999.25	-999.25	1735.50354	-999.25	1724.616211	400945.1875	87035.50781
1734.2	8.751857758	-999.25	82.03588867	123.2066269	3.051946878	3.177111149	2.534699917	0.262298703	2.637648821	-999.25	-999.25	1735.604858	-999.25	1724.717407	400945.1875	87035.50781
1734.3	8.750020027	-999.25	82.7462616	121.9631271	3.126815558	3.236297607	3.379253626	0.260067701	2.625640869	-999.25	-999.25	1735.706177	-999.25	1724.818604	400945.1875	87035.5
1734.4	8.74096489	-999.25	81.95439148	120.6073685	3.234828949	3.348722935	3.786983252	0.258414179	2.621716976	-999.25	-999.25	1735.807495	-999.25	1724.919922	400945.1875	87035.49219
1734.5	8.738074303	-999.25	80.90734863	119.7159729	3.328230143	3.44189477	4.044557571	0.258287668	2.618124723	-999.25	-999.25	1735.908814	-999.25	1725.021118	400945.1875	87035.49219
1734.6	8.748112679	-999.25	79.76929474	119.6922836	3.387022734	3.487104654	4.13825798	0.260781109	2.61313796	-999.25	-999.25	1736.010254	-999.25	1725.122437	400945.1875	87035.48438
1734.7	8.749909401	-999.25	79.06274414	117.5839539	3.514712095	3.5916574	4.097877979	0.260927022	2.619724512	-999.25	-999.25	1736.111572	-999.25	1725.223633	400945.1875	87035.47656
1734.8	8.750020027	-999.25	78.54216766	115.9985504	3.619328737	3.678059816	4.032707691	0.260396838	2.627516508	-999.25	-999.25	1736.212891	-999.25	1725.324829	400945.1875	87035.47656
1734.9	8.750085831	-999.25	78.24367523	116.5337906	3.640851021	3.696760654	3.972668648	0.259412617	2.632766008	-999.25	-999.25	1736.314209	-999.25	1725.426148	400945.1875	87035.46875
1735	8.753495216	-999.25	77.64264679	113.9387894	3.644625425	3.709236622	4.353140354	0.254467189	2.634877443	-999.25	-999.25	1736.415527	-999.25	1725.527344	400945.1875	87035.46094
1735.1	8.743597984	-999.25	77.06212616	111.7511597	3.674065113	3.743609428	4.788835049	0.248686358	2.633804083	-999.25	-999.25	1736.516846	-999.25	1725.628662	400945.1875	87035.46094
1735.2	8.693203926	-999.25	76.77721405	113.177536	3.79046917	3.845184326	5.036275864	0.243633866	2.626127005	-999.25	-999.25	1736.618164	-999.25	1725.729858	400945.1875	87035.45313
1735.3	8.639042854	-999.25	76.89169312	112.6509094	3.928847075	3.988002062	4.472184658	0.242251709	2.622651339	-999.25	-999.25	1736.719482	-999.25	1725.831055	400945.1875	87035.45313
1735.4	8.595105171	-999.25	76.89276886	111.8910141	4.123558044	4.187039852	3.856446981	0.242728606	2.621934891	-999.25	-999.25	1736.820801	-999.25	1725.932373	400945.1875	87035.44531
1735.5	8.594186783	-999.25	75.93981934	112.867981	4.498361588	4.540058136	4.130725384	0.245222047	2.625871658	-999.25	-999.25	1736.922119	-999.25	1726.033569	400945.1875	87035.4375
1735.6	8.590423584	-999.25	75.41181183	111.7462387	4.767978191	4.78256321	4.47524786	0.244239375	2.632426977	-999.25	-999.25	1737.023438	-999.25	1726.134888	400945.1875	87035.4375
1735.7	8.586974144	-999.25	75.11860657	109.709404	4.956437588	4.946671486	4.858835697	0.240744099	2.639545441	-999.25	-999.25	1737.124756	-999.25	1726.236084	400945.1875	87035.42969
1735.8	8.5916996	-999.25	75.04000092	107.8593979	4.974351406	4.966619015	5.279177189	0.232476369	2.643482447	-999.25	-999.25	1737.226074	-999.25	1726.33728	400945.1875	87035.42188
1735.9	8.580592156	-999.25	75.27165222	106.0724716	4.742563725	4.737579823	5.527507782	0.22572048	2.644857884	-999.25	-999.25	1737.327393	-999.25	1726.438599	400945.1875	87035.42188
1736	8.559908867	-999.25	75.7107544	104.7125778	4.351800442	4.349540234	5.654215813	0.221139371	2.644031286	-999.25	-999.25	1737.428711	-999.25	1726.539795	400945.1875	87035.41406
1736.1	8.534121513	-999.25	76.40090942	106.336525	3.819911003	3.81712532	5.591420651	0.226651177	2.637403965	-999.25	-999.25	1737.530029	-999.25	1726.641113	400945.1875	87035.40625
1736.2	8.523444176	-999.25	76.99993897	106.5869522	3.42227006	3.441800356	5.361824036	0.228977695	2.623939991	-999.25	-999.25	1737.631348	-999.25	1726.74231	400945.1875	87035.40625
1736.3	8.523887634	-999.25	77.53847504	106.0558472	3.126642704	3.181727171	4.972119808	0.229287401	2.605808735	-999.25	-999.25	1737.732666	-999.25	1726.843506	400945.1875	87035.39844
1736.4	8.533991814	-999.25	78.10881805	107.7874146	2.961091518	3.017422915	3.963589668	0.232043311	2.588289022	-999.25	-999.25	1737.833984	-999.25	1726.944824	400945.1875	87035.39063
1736.5	8.535923004	-999.25	78.57035828	107.2033691	2.822990179	2.879961491	3.374089479	0.232871652	2.578122616	-999.25	-999.25	1737.935425	-999.25	1727.046021	400945.1875	87035.39063
1736.6	8.531097412	-999.25	78.93749237	104.7564926	2.710457325	2.767579317	3.13869834	0.232211545	2.574253798	-999.25	-999.25	1738.036743	-999.25	1727.147339	400945.1875	87035.38281
1736.7	8.530965805	-999.25	79.14746857	106.1414032	2.7233181	2.781555891	3.043619633	0.237788975	2.576944113	-999.25	-999.25	1738.138062	-999.25	1727.248535	400945.1875	87035.375
1736.8	8.528524399	-999.25	79.43392944	106.9318314	2.773444176	2.830486536	3.000614405	0.240827829	2.585915804	-999.25	-999.25	1738.23938	-999.25	1727.349731	400945.1875	87035.375
1736.9	8.523734093	-999.25	79.79810333	107.1181793	2.861436129	2.91493535	3.010522366	0.241287142	2.601270199	-999.25	-999.25	1738.340698	-999.25	1727.45105	400945.1875	87035.36719
1737	8.54267025	-999.25	79.9960022	109.7684021	2.955487251	3.020303965	3.134277105	0.245892122	2.605718136	-999.25	-999.25	1738.442017	-999.25	1727.552246	400945.1875	87035.35938
1737.1	8.535656929	-999.25	79.78823853	111.897728	3.065469503	3.128567934	3.259518147	0.24964647	2.610557556	-999.25	-999.25	1738.543335	-999.25	1727.653565	400945.1875	87035.35938
1737.2	8.495826721	-999.25	79.08653259	113.2977905	3.194865942	3.239657164	3.382549763	0.252205521	2.616266012	-999.25	-999.25	1738.644653	-999.25	1727.754761	400945.1875	87035.35156
1737.3	8.487282753	-999.25	79.57220459	115.899971	3.286004782	3.326251984	3.591433048	0.255007088	2.611000776	-999.25	-999.25	1738.745972	-999.25	1727.855957	400945.1875	87035.34375
1737.4	8.475484848	-999.25	79.92282867	117.004776	3.341975689	3.381094456	3.84947753	0.255230188	2.609793425	-999.25	-999.25	1738.84729	-999.25	1727.957275	400945.1875	87035.34375
1737.5	8.454946518	-999.25	79.92440033	115.7152023	3.349915505	3.391330719	4.170671463	0.251555651	2.616027117	-999.25	-999.25	1738.948608	-999.25	1728.058472	400945.1875	87035.33594
1737.6	8.413600922	-999.25	79.44274139	113.9694214	3.280889034	3.313334703	4.036219597	0.250697643	2.613293648	-999.25	-999.25	1739.049927	-999.25	1728.15979	400945.1875	87035.32813
1737.7	8.397164345	-999.25	79.20504761	111.8961182	3.199119806	3.227537632	3.872377157	0.249314442	2.605595589	-999.25	-999.25	1739.151245	-999.25	1728.260986	400945.1875	87035.32813
1737.8	8.432006836	-999.25	79.54238129	109.338768	3.113949299	3.150372505	3.773164511	0.246230453	2.591094255	-999.25	-999.25	1739.252564	-999.25	1728.362183	400945.1875	87035.32031
1737.9	8.46657753	-999.25	79.077034	113.7309647	3.102125168	3.139327526	3.536603928	0.247710243	2.595445633	-999.25	-999.25	1739.353882	-999.25	1728.463501	400945.1875	87035.3125
1738	8.482979775	-999.25	78.57368469	118.0125656	3.125604391	3.158115625	3.367758751	0.249240428	2.606007338	-999.25	-999.25	1739.4552	-999.25	1728.564697	400945.1875	87035.3125
1738.1	8.457914352	-999.25	78.36508942	118.7357864	3.195027113	3.213758707	3.419267893	0.24871549	2.621820927	-999.25	-999.25	1739.556519	-999.25	1728.666016	400945.1875	87035.30469
1738.2	8.413349152	-999.25	78.34381867	120.0359802	3.348437786	3.340031624	3.751403332	0.248497635	2.646130562	-999.25	-999.25	1739.657837	-999.25	1728.767212	400945.1875	87035.29688
1738.3	8.374705315	-999.25	78.29753876	120.2414703	3.532609463	3.498169184	4.020024777	0.247442529	2.66269064	-999.25	-999.25	1739.759155	-999.25	1728.868408	400945.1875	87035.29688
1738.4	8.369258881	-999.25	78.02503204	116.7925186	3.737334013	3.691016913	3.874027252	0.243702352	2.649764299	-999.25	-999.25	1739.860596	-999.25	1728.969727	400945.1875	87035.28906
1738.5	8.389605522	-999.25	78.14753723	118.4604569	3.872412682	3.828388214	3.979330778	0.241547242	2.645243406	-999.25	-999.25	1739.961914	-999.25	1729.070923	400945.1875	87035.28906
1738.6	8.412189484	-999.25	78.28598785	121.7075119	3.95909071	3.921877861	4.203172684	0.2403	2.644304991	-999.25	-999.25	1740.063232	-999.25	1729.172241	400945.1875	87035.28125
1738.7	8.407334328	-999.25	77.93447876	123.8340225	3.95856595	3.925618172	4.528041363	0.2403	2.645289183	-999.25	-999.25	1740.164551	-999.25	1729.273438	400945.1875	87035.27344
1738.8	8.396688461	-999.25	77.83412933	124.4908752	3.940222979	3.920606375	4.700536251	0.241511807	2.634693623	-999.25	-999.25	1740.265869	-999.25	1729.374634	400945.1875	87035.27344
1738.9	8.39962101	-999.25	77.66827393	123.8612824	3.905763626	3.904947519	4.752820015	0.242055118	2.620869637	-999.25	-999.25	1740.367188	-999.25	1729.475952	400945.1875	87035.26563
1739	8.487874985	-999.25	76.54930115	120.04245	3.829910517	3.854619265	4.543567658	0.236149609	2.618179083	-999.25	-999.25	1740.468506	-999.25	1729.577148	400945.1875	87035.25781
1739.1	8.498716354	-999.25	75.8088913	115.0072479	3.809519768	3.837426662	4.399960518	0.23312363	2.619745731	-999.25	-999.25	1740.569824	-999.25	1729.678345	400945.1875	87035.25781
1739.2	8.465009689	-999.25	75.42562866	109.6918259	3.828117609	3.848201037	4.251416683	0.231848568	2.624953508	-999.25	-999.25	1740.671143	-999.25	1729.779663	400945.1875	87035.25
1739.3	8.429379463	-999.25	76.15628052	107.6741715	3.904167414	3.930353403	3.765852451	0.231389239	2.639717341	-999.25	-999.25	1740.772461	-999.25	1729.880859	400945.1875	87035.24219
1739.4	8.411420822	-999.25	77.41110992	107.8669281	3.924851179	3.95011735	3.649022818	0.236794487	2.64954257	-999.25	-999.25	1740.873779	-999.25	1729.982178	400945.1875	87035.24219
1739.5	8.4065485	-999.25	79.02050781	109.9464111	3.906119585	3.924957752	3.782886028	0.246493697	2.654597044	-999.25	-999.25	1740.975098	-999.25	1730.083374	400945.1875	87035.23438
1739.6	8.41199398	-999.25	80.44392395	116.9683914	3.878297806	3.882110119	3.804539442	0.258895278	2.640489578	-999.25	-999.25	1741.076416	-999.25	1730.18457	400945.1875	87035.22656
1739.7	8.428850174	-999.25	81.3520813	121.961647	3.791055203	3.777998447	3.86013794	0.270269305	2.626559019	-999.25	-999.25	1741.177734	-999.25	1730.285889	400945.1875	87035.22656
1739.8	8.456777573	-999.25	81.82235718	125.2237625	3.65191555	3.620897293	3.943700075	0.280687153	2.612763643	-999.25	-999.25	1741.279053	-999.25	1730.387085	400945.1875	87035.21875
1739.9	8.567866325	-999.25	82.35693359	128.3027649	3.434133291	3.414466858	3.968699932	0.286133319	2.59800005	-999.25	-999.25	1741.380371	-999.25	1730.488403	400945.1875	87035.21094
1740	8.663524628	-999.25	82.98013306	131.3685913	3.277689695	3.271150589	3.978914261	0.287834644	2.592889071	-999.25	-999.25	1741.48169	-999.25	1730.5896	400945.1875	87035.21094
1740.1	8.74324894	-999.25	83.69482422	134.4208221	3.184579611	3.193000794	3.973861694	0.285669297	2.597744465	-999.25	-999.25	1741.583008	-999.25	1730.690796	400945.1875	87035.20313
1740.2	8.656241417	-999.25	83.19056702	133.5461731	3.109317541	3.128316879	3.722680569	0.281280845	2.599170208	-999.25	-999.25	1741.684326	-999.25	1730.792114	400945.1875	87035.19531
1740.3	8.613016129	-999.25	82.84630585	132.212677	3.085863113	3.110342503	3.660016537	0.275974035	2.59879303	-999.25	-999.25	1741.785767	-999.25	1730.893311	400945.1875	87035.19531
1740.4	8.631520271	-999.25	82.75287628	130.4671478	3.126545429	3.150303125	3.843612194	0.269609183	2.596299648	-999.25	-999.25	1741.887085	-999.25	1730.994629	400945.1875	87035.1875
1740.5	8.650567055	-999.25	82.48998261	126.7590561	3.278907776	3.289749384	3.730743647	0.265055388	2.598393917	-999.25	-999.25	1741.988403	-999.25	1731.095825	400945.1875	87035.17969
1740.6	8.638505936	-999.25	82.35404968	124.3845215	3.378878832	3.382162094	3.750157595	0.264348805	2.59997797	-999.25	-999.25	1742.089722	-999.25	1731.197022	400945.1875	87035.17969
1740.7	8.578926086	-999.25	82.43424225	124.3042679	3.384128094	3.389642477	4.010656357	0.269270062	2.600174666	-999.25	-999.25	1742.19104	-999.25	1731.29834	400945.1875	87035.17188
1740.8	8.566893578	-999.25	82.74821472	123.5985184	3.417013645	3.418522358	4.47891283	0.269156158	2.607409477	-999.25	-999.25	1742.292358	-999.25	1731.399536	400945.1875	87035.16406
1740.9	8.570381165	-999.25	82.75293732	122.1072769	3.456787348	3.457758904	4.819262028	0.268303156	2.612594605	-999.25	-999.25	1742.393677	-999.25	1731.500855	400945.1875	87035.16406
1741	8.589869499	-999.25	82.11396027	119.3163986	3.501866102	3.510514975	4.862832069	0.267450124	2.612003803	-999.25	-999.25	1742.494995	-999.25	1731.602051	400945.1875	87035.15625
1741.1	8.585459709	-999.25	81.45254517	118.7970352	3.476061344	3.498605251	4.067478657	0.258270621	2.607736588	-999.25	-999.25	1742.596314	-999.25	1731.703247	400945.1875	87035.14844
1741.2	8.586220741	-999.25	80.59883881	119.0657196	3.476022005	3.504359961	3.106973171	0.248572454	2.604967594	-999.25	-999.25	1742.697632	-999.25	1731.804565	400945.1875	87035.14844
1741.3	8.610959053	-999.25	79.30762482	120.0411072	3.571428776	3.583559275	2.179217339	0.241813913	2.607527018	-999.25	-999.25	1742.79895	-999.25	1731.905762	400945.1875	87035.14063
1741.4	8.621184349	-999.25	78.49093628	121.3615265	3.73745966	3.74397397	2.453191996	0.23760131	2.612275362	-999.25	-999.25	1742.900269	-999.25	1732.00708	400945.1875	87035.13281
1741.5	8.63462925	-999.25	77.61945343	121.3791199	3.947803974	3.937918901	2.991794348	0.236107871	2.620334625	-999.25	-999.25	1743.001587	-999.25	1732.108276	400945.1875	87035.13281
1741.6	8.670062065	-999.25	76.17876434	117.2339783	4.229168415	4.161803722	3.286217213	0.24050419	2.636345148	-999.25	-999.25	1743.102905	-999.25	1732.209473	400945.1875	87035.125
1741.7	8.6976614	-999.25	75.7374115	112.1316376	4.441124916	4.367726803	3.945260763	0.243801832	2.644330263	-999.25	-999.25	1743.204224	-999.25	1732.310791	400945.1875	87035.125
1741.8	8.708104134	-999.25	75.63676453	107.382843	4.60763216	4.548399925	4.716736317	0.24655512	2.643280268	-999.25	-999.25	1743.305542	-999.25	1732.411987	400945.1875	87035.11719
1741.9	8.663024902	-999.25	75.40860748	105.4090195	4.697986603	4.656733513	5.395345211	0.248786092	2.61867404	-999.25	-999.25	1743.40686	-999.25	1732.513306	400945.1875	87035.10938
1742	8.634589195	-999.25	75.78884888	107.5837402	4.735109806	4.723436832	5.179825306	0.251463264	2.617136002	-999.25	-999.25	1743.508179	-999.25	1732.614502	400945.1875	87035.10938
1742.1	8.615695	-999.25	76.31695557	111.4263077	4.748954296	4.765953541	4.692957401	0.254155904	2.626668453	-999.25	-999.25	1743.609497	-999.25	1732.715698	400945.1875	87035.10156
1742.2	8.606049538	-999.25	76.09615326	113.7301788	4.772379398	4.783604622	5.014479637	0.255796313	2.637363911	-999.25	-999.25	1743.710938	-999.25	1732.817017	400945.1875	87035.09375
1742.3	8.609052658	-999.25	76.23983002	114.9346466	4.795639038	4.802872658	4.784826756	0.257602602	2.654445887	-999.25	-999.25	1743.812256	-999.25	1732.918213	400945.1875	87035.09375
1742.4	8.625323296	-999.25	76.57546234	115.2309647	4.811459541	4.814146519	4.488185406	0.25943464	2.671044111	-999.25	-999.25	1743.913574	-999.25	1733.019531	400945.1875	87035.08594
1742.5	8.690348625	-999.25	76.74356842	113.3139725	4.766643524	4.751613617	6.288972378	0.260681361	2.652933836	-999.25	-999.25	1744.014893	-999.25	1733.120728	400945.1875	87035.07813
1742.6	8.71801281	-999.25	76.93049622	113.1032944	4.69473505	4.677010059	6.763343811	0.260855138	2.642947435	-999.25	-999.25	1744.116211	-999.25	1733.221924	400945.1875	87035.07813
1742.7	8.719015122	-999.25	77.11631012	113.7783432	4.60503149	4.595252991	6.270505905	0.260292143	2.638818741	-999.25	-999.25	1744.217529	-999.25	1733.323242	400945.1875	87035.07031
1742.8	8.719277382	-999.25	77.07470703	109.287468	4.538889885	4.536131859	5.427263737	0.260160893	2.635800362	-999.25	-999.25	1744.318848	-999.25	1733.424439	400945.1875	87035.0625
1742.9	8.727207184	-999.25	76.85971832	107.5789337	4.452419281	4.445463181	4.939843178	0.25728634	2.642137528	-999.25	-999.25	1744.420166	-999.25	1733.525757	400945.1875	87035.0625
1743	8.741602898	-999.25	76.49364471	108.2609406	4.348999977	4.328267574	4.768016338	0.252105504	2.656279564	-999.25	-999.25	1744.521484	-999.25	1733.626953	400945.1875	87035.05469
1743.1	8.741866112	-999.25	76.04672241	107.4558182	4.298999786	4.275577545	5.219394684	0.252564818	2.646240234	-999.25	-999.25	1744.622803	-999.25	1733.728149	400945.1875	87035.04688
1743.2	8.741872788	-999.25	75.67658997	107.451004	4.274744511	4.253371239	5.500132561	0.251295	2.637545824	-999.25	-999.25	1744.724121	-999.25	1733.829468	400945.1875	87035.04688
1743.3	8.741609573	-999.25	75.38702393	108.2858505	4.277500629	4.263148308	5.601838589	0.248211026	2.630262375	-999.25	-999.25	1744.82544	-999.25	1733.930664	400945.1875	87035.03906
1743.4	8.726924896	-999.25	75.15084839	106.8893204	4.22800827	4.215869427	4.942718506	0.246581897	2.621397495	-999.25	-999.25	1744.926758	-999.25	1734.031982	400945.1875	87035.03125
1743.5	8.700586319	-999.25	75.26625824	105.3196182	4.215252399	4.20428133	4.539626598	0.246248558	2.619171619	-999.25	-999.25	1745.028076	-999.25	1734.133179	400945.1875	87035.03125
1743.6	8.660100937	-999.25	75.82662201	103.6355667	4.25173521	4.240829945	4.498550415	0.247495279	2.625470877	-999.25	-999.25	1745.129395	-999.25	1734.234375	400945.1875	87035.02344
1743.7	8.647744179	-999.25	76.39035797	106.2456436	4.324701786	4.31722784	4.621741295	0.249823883	2.633693457	-999.25	-999.25	1745.230713	-999.25	1734.335693	400945.1875	87035.01563
1743.8	8.651599884	-999.25	76.70153046	108.5617905	4.423083782	4.415903091	4.844106197	0.249988198	2.639288902	-999.25	-999.25	1745.332031	-999.25	1734.43689	400945.1875	87035.01563
1743.9	8.676600456	-999.25	76.62049866	109.811264	4.555695534	4.543462277	5.196927548	0.246641725	2.640535355	-999.25	-999.25	1745.43335	-999.25	1734.538208	400945.1875	87035.00781
1744	8.697385788	-999.25	75.9770813	110.3015823	4.707443714	4.689075947	5.456228733	0.246086091	2.631587029	-999.25	-999.25	1745.534668	-999.25	1734.639404	400945.1875	87035
1744.1	8.712744713	-999.25	75.20755768	110.4830551	4.809396267	4.79281044	5.736452103	0.244713396	2.630952597	-999.25	-999.25	1745.636108	-999.25	1734.740601	400945.1875	87035
1744.2	8.718977928	-999.25	74.36064148	110.295723	4.81084013	4.811445236	6.083696365	0.240973234	2.649128437	-999.25	-999.25	1745.737427	-999.25	1734.841919	400945.1875	87034.99219
1744.3	8.760669708	-999.25	74.12345123	110.5057373	4.817341328	4.821848393	6.186123848	0.240838066	2.647987843	-999.25	-999.25	1745.838745	-999.25	1734.943115	400945.1875	87034.98438
